epoch: 199, loss: 43.82, wins per 10 games: 93, avg piece difference: 13.0
epoch: 569, loss: 93.62, wins per 10 games: 8, avg piece difference: 5.2
epoch: 579, loss: 10.32, wins per 10 games: 3, avg piece difference: -4.0
epoch: 589, loss: 24.10, wins per 10 games: 1, avg piece difference: -5.2
epoch: 599, loss: 55.94, wins per 10 games: 4, avg piece difference: -1.0
epoch: 609, loss: 14.56, wins per 10 games: 3, avg piece difference: -5.4
epoch: 619, loss: 13.68, wins per 10 games: 1, avg piece difference: -8.6
epoch: 629, loss: 10.21, wins per 10 games: 6, avg piece difference: 1.8
epoch: 639, loss: 16.58, wins per 10 games: 4, avg piece difference: 1.0
epoch: 649, loss: 6.99, wins per 10 games: 6, avg piece difference: 4.2
epoch: 659, loss: 9.98, wins per 10 games: 1, avg piece difference: -7.0
epoch: 669, loss: 6.60, wins per 10 games: 3, avg piece difference: -4.0
epoch: 679, loss: 123.57, wins per 10 games: 4, avg piece difference: -4.8
epoch: 689, loss: 11.75, wins per 10 games: 3, avg piece difference: -2.6
epoch: 699, loss: 10.21, wins per 10 games: 5, avg piece difference: -0.8
epoch: 709, loss: 9.60, wins per 10 games: 5, avg piece difference: 2.6
epoch: 719, loss: 25.71, wins per 10 games: 4, avg piece difference: 5.8
epoch: 729, loss: 7.67, wins per 10 games: 4, avg piece difference: 1.2
epoch: 739, loss: 33.93, wins per 10 games: 2, avg piece difference: -8.8
epoch: 749, loss: 14.19, wins per 10 games: 1, avg piece difference: -8.0
epoch: 759, loss: 9.04, wins per 10 games: 3, avg piece difference: -2.6
epoch: 769, loss: 11.29, wins per 10 games: 5, avg piece difference: 1.4
epoch: 779, loss: 3.03, wins per 10 games: 4, avg piece difference: -4.0
epoch: 789, loss: 7.95, wins per 10 games: 4, avg piece difference: -3.6
epoch: 799, loss: 5.27, wins per 10 games: 3, avg piece difference: -1.6
epoch: 809, loss: 13.79, wins per 10 games: 3, avg piece difference: -6.4
epoch: 819, loss: 205.77, wins per 10 games: 3, avg piece difference: -7.8
epoch: 829, loss: 8.85, wins per 10 games: 3, avg piece difference: -4.8
epoch: 839, loss: 8.55, wins per 10 games: 1, avg piece difference: -10.8
epoch: 849, loss: 11.89, wins per 10 games: 1, avg piece difference: -9.4
epoch: 859, loss: 7.94, wins per 10 games: 0, avg piece difference: -8.4
epoch: 869, loss: 6.96, wins per 10 games: 2, avg piece difference: -9.8
epoch: 879, loss: 6.68, wins per 10 games: 2, avg piece difference: -7.4
epoch: 889, loss: 6.76, wins per 10 games: 1, avg piece difference: -8.6
epoch: 899, loss: 5.76, wins per 10 games: 1, avg piece difference: -10.2
epoch: 909, loss: 8.04, wins per 10 games: 1, avg piece difference: -12.2
epoch: 919, loss: 4.62, wins per 10 games: 4, avg piece difference: -2.6
epoch: 929, loss: 10.90, wins per 10 games: 2, avg piece difference: -9.8
epoch: 939, loss: 2.12, wins per 10 games: 1, avg piece difference: -10.6
epoch: 949, loss: 4.85, wins per 10 games: 1, avg piece difference: -11.8
epoch: 959, loss: 5.39, wins per 10 games: 2, avg piece difference: -10.6
epoch: 969, loss: 13.68, wins per 10 games: 2, avg piece difference: -7.0
epoch: 979, loss: 10.90, wins per 10 games: 2, avg piece difference: -11.8
epoch: 989, loss: 2.85, wins per 10 games: 0, avg piece difference: -12.6
epoch: 999, loss: 4.09, wins per 10 games: 1, avg piece difference: -9.0
epoch: 1009, loss: 4.45, wins per 10 games: 1, avg piece difference: -13.6
epoch: 1019, loss: 6.03, wins per 10 games: 3, avg piece difference: -5.6
epoch: 1029, loss: 11.71, wins per 10 games: 1, avg piece difference: -11.2
epoch: 1039, loss: 8.04, wins per 10 games: 1, avg piece difference: -11.0
epoch: 1049, loss: 7.76, wins per 10 games: 2, avg piece difference: -5.4
epoch: 1059, loss: 16.11, wins per 10 games: 1, avg piece difference: -9.4
epoch: 1069, loss: 3.91, wins per 10 games: 1, avg piece difference: -9.8
epoch: 1079, loss: 11.17, wins per 10 games: 0, avg piece difference: -10.2
epoch: 1089, loss: 4.62, wins per 10 games: 1, avg piece difference: -16.0
epoch: 1099, loss: 3.81, wins per 10 games: 1, avg piece difference: -14.4
epoch: 1109, loss: 6.27, wins per 10 games: 0, avg piece difference: -12.4
epoch: 1119, loss: 9.71, wins per 10 games: 0, avg piece difference: -10.8
epoch: 1129, loss: 8.12, wins per 10 games: 1, avg piece difference: -8.8
epoch: 1139, loss: 10.74, wins per 10 games: 1, avg piece difference: -8.2
epoch: 1149, loss: 4.93, wins per 10 games: 2, avg piece difference: -7.8
epoch: 1159, loss: 4.82, wins per 10 games: 2, avg piece difference: -10.4
epoch: 1169, loss: 5.67, wins per 10 games: 1, avg piece difference: -11.8
epoch: 1179, loss: 15.02, wins per 10 games: 1, avg piece difference: -9.0
epoch: 1189, loss: 6.98, wins per 10 games: 0, avg piece difference: -11.0
epoch: 1199, loss: 8.59, wins per 10 games: 2, avg piece difference: -6.2
epoch: 1209, loss: 3.64, wins per 10 games: 0, avg piece difference: -8.6
epoch: 1219, loss: 12.33, wins per 10 games: 3, avg piece difference: -8.6
epoch: 1229, loss: 3.10, wins per 10 games: 1, avg piece difference: -8.0
epoch: 1239, loss: 14.16, wins per 10 games: 3, avg piece difference: -7.8
epoch: 1249, loss: 11.91, wins per 10 games: 2, avg piece difference: -10.2
epoch: 1259, loss: 5.92, wins per 10 games: 1, avg piece difference: -14.2
epoch: 1269, loss: 4.66, wins per 10 games: 1, avg piece difference: -9.4
epoch: 1279, loss: 7.05, wins per 10 games: 3, avg piece difference: -9.0
epoch: 1289, loss: 5.94, wins per 10 games: 1, avg piece difference: -13.0
epoch: 1299, loss: 7.92, wins per 10 games: 1, avg piece difference: -11.2
epoch: 1309, loss: 10.53, wins per 10 games: 0, avg piece difference: -15.2
epoch: 1319, loss: 8.55, wins per 10 games: 2, avg piece difference: -10.2
epoch: 1329, loss: 17.26, wins per 10 games: 0, avg piece difference: -14.8
epoch: 1339, loss: 8.34, wins per 10 games: 0, avg piece difference: -9.2
epoch: 1349, loss: 7.16, wins per 10 games: 1, avg piece difference: -12.8
epoch: 1359, loss: 6.83, wins per 10 games: 1, avg piece difference: -8.8
epoch: 1369, loss: 5.40, wins per 10 games: 1, avg piece difference: -10.8
epoch: 1379, loss: 12.07, wins per 10 games: 1, avg piece difference: -5.8
epoch: 1389, loss: 5.94, wins per 10 games: 2, avg piece difference: -7.8
epoch: 1399, loss: 12.74, wins per 10 games: 0, avg piece difference: -13.6
epoch: 1409, loss: 7.42, wins per 10 games: 1, avg piece difference: -10.0
epoch: 1419, loss: 12.84, wins per 10 games: 1, avg piece difference: -10.6
epoch: 1429, loss: 4.94, wins per 10 games: 2, avg piece difference: -13.0
epoch: 1439, loss: 4.85, wins per 10 games: 3, avg piece difference: -9.6
epoch: 1449, loss: 5.46, wins per 10 games: 2, avg piece difference: -4.8
epoch: 1459, loss: 13.12, wins per 10 games: 1, avg piece difference: -11.2
epoch: 1469, loss: 5.41, wins per 10 games: 1, avg piece difference: -10.0
epoch: 1479, loss: 8.57, wins per 10 games: 3, avg piece difference: -7.8
epoch: 1489, loss: 9.43, wins per 10 games: 1, avg piece difference: -6.0
epoch: 1499, loss: 2.71, wins per 10 games: 0, avg piece difference: -10.4
epoch: 1509, loss: 5.28, wins per 10 games: 3, avg piece difference: -4.2
epoch: 1519, loss: 9.48, wins per 10 games: 2, avg piece difference: -10.4
epoch: 1529, loss: 7.53, wins per 10 games: 3, avg piece difference: -5.0
epoch: 1539, loss: 2.60, wins per 10 games: 1, avg piece difference: -9.4
epoch: 1549, loss: 12.29, wins per 10 games: 5, avg piece difference: -4.0
epoch: 1559, loss: 11.27, wins per 10 games: 3, avg piece difference: -8.2
epoch: 1569, loss: 10.64, wins per 10 games: 2, avg piece difference: -12.2
epoch: 1579, loss: 9.36, wins per 10 games: 0, avg piece difference: -9.0
epoch: 1589, loss: 5.86, wins per 10 games: 0, avg piece difference: -8.6
epoch: 1599, loss: 6.83, wins per 10 games: 1, avg piece difference: -8.2
epoch: 1609, loss: 9.22, wins per 10 games: 1, avg piece difference: -9.2
epoch: 1619, loss: 8.69, wins per 10 games: 2, avg piece difference: -8.8
epoch: 1629, loss: 13.49, wins per 10 games: 2, avg piece difference: -8.0
epoch: 1639, loss: 12.51, wins per 10 games: 2, avg piece difference: -10.4
epoch: 1649, loss: 4.66, wins per 10 games: 1, avg piece difference: -9.2
epoch: 1659, loss: 5.48, wins per 10 games: 1, avg piece difference: -10.0
epoch: 1669, loss: 11.18, wins per 10 games: 1, avg piece difference: -12.0
epoch: 1679, loss: 6.96, wins per 10 games: 1, avg piece difference: -12.4
epoch: 1689, loss: 7.54, wins per 10 games: 1, avg piece difference: -11.0
epoch: 1699, loss: 6.19, wins per 10 games: 1, avg piece difference: -9.2
epoch: 1709, loss: 5.01, wins per 10 games: 0, avg piece difference: -12.6
epoch: 1719, loss: 9.94, wins per 10 games: 2, avg piece difference: -6.8
epoch: 1729, loss: 5.53, wins per 10 games: 1, avg piece difference: -9.0
epoch: 1739, loss: 5.75, wins per 10 games: 1, avg piece difference: -12.0
epoch: 1749, loss: 4.38, wins per 10 games: 1, avg piece difference: -11.4
epoch: 1759, loss: 8.52, wins per 10 games: 3, avg piece difference: -8.6
epoch: 1769, loss: 10.51, wins per 10 games: 2, avg piece difference: -7.0
epoch: 1779, loss: 5.29, wins per 10 games: 3, avg piece difference: -6.2
epoch: 1789, loss: 4.09, wins per 10 games: 1, avg piece difference: -10.8
epoch: 1799, loss: 10.14, wins per 10 games: 1, avg piece difference: -8.6
epoch: 1809, loss: 11.26, wins per 10 games: 1, avg piece difference: -11.4
epoch: 1819, loss: 6.74, wins per 10 games: 1, avg piece difference: -10.0
epoch: 1829, loss: 7.31, wins per 10 games: 4, avg piece difference: -8.2
epoch: 1839, loss: 3.88, wins per 10 games: 3, avg piece difference: -6.2
epoch: 1849, loss: 5.94, wins per 10 games: 1, avg piece difference: -11.0
epoch: 1859, loss: 14.53, wins per 10 games: 2, avg piece difference: -9.6
epoch: 1869, loss: 5.35, wins per 10 games: 2, avg piece difference: -11.2
epoch: 1879, loss: 6.07, wins per 10 games: 2, avg piece difference: -6.6
epoch: 1889, loss: 5.25, wins per 10 games: 1, avg piece difference: -7.8
epoch: 1899, loss: 4.73, wins per 10 games: 1, avg piece difference: -8.0
epoch: 1909, loss: 11.42, wins per 10 games: 4, avg piece difference: -1.2
epoch: 1919, loss: 5.39, wins per 10 games: 0, avg piece difference: -11.4
epoch: 1929, loss: 9.65, wins per 10 games: 1, avg piece difference: -7.4
epoch: 1939, loss: 5.55, wins per 10 games: 2, avg piece difference: -6.6
epoch: 1949, loss: 4.41, wins per 10 games: 1, avg piece difference: -14.2
epoch: 1959, loss: 6.82, wins per 10 games: 4, avg piece difference: -4.2
epoch: 1969, loss: 13.63, wins per 10 games: 1, avg piece difference: -12.6
epoch: 1979, loss: 6.68, wins per 10 games: 2, avg piece difference: -13.4
epoch: 1989, loss: 9.47, wins per 10 games: 0, avg piece difference: -12.4
epoch: 1999, loss: 10.87, wins per 10 games: 1, avg piece difference: -6.6
epoch: 2009, loss: 8.32, wins per 10 games: 3, avg piece difference: -6.4
epoch: 2019, loss: 8.23, wins per 10 games: 1, avg piece difference: -11.0
epoch: 2029, loss: 6.71, wins per 10 games: 0, avg piece difference: -12.2
epoch: 2039, loss: 5.70, wins per 10 games: 2, avg piece difference: -8.4
epoch: 2049, loss: 5.45, wins per 10 games: 1, avg piece difference: -13.4
epoch: 2059, loss: 6.82, wins per 10 games: 1, avg piece difference: -8.0
epoch: 2069, loss: 5.85, wins per 10 games: 0, avg piece difference: -9.8
epoch: 2079, loss: 10.91, wins per 10 games: 1, avg piece difference: -9.2
epoch: 2089, loss: 7.91, wins per 10 games: 2, avg piece difference: -7.8
epoch: 2099, loss: 3.70, wins per 10 games: 0, avg piece difference: -17.4
epoch: 2109, loss: 17.51, wins per 10 games: 2, avg piece difference: -3.6
epoch: 2119, loss: 3.95, wins per 10 games: 2, avg piece difference: -7.8
epoch: 2129, loss: 8.07, wins per 10 games: 3, avg piece difference: -4.8
epoch: 2139, loss: 8.06, wins per 10 games: 4, avg piece difference: -3.4
epoch: 2149, loss: 7.31, wins per 10 games: 1, avg piece difference: -5.0
epoch: 2159, loss: 11.84, wins per 10 games: 1, avg piece difference: -10.2
epoch: 2169, loss: 2.08, wins per 10 games: 3, avg piece difference: -6.2
epoch: 2179, loss: 1.70, wins per 10 games: 1, avg piece difference: -10.8
epoch: 2189, loss: 10.11, wins per 10 games: 2, avg piece difference: -7.6
epoch: 2199, loss: 8.67, wins per 10 games: 0, avg piece difference: -13.4
epoch: 2209, loss: 7.00, wins per 10 games: 3, avg piece difference: -6.0
epoch: 2219, loss: 4.91, wins per 10 games: 3, avg piece difference: -4.4
epoch: 2229, loss: 7.81, wins per 10 games: 3, avg piece difference: -4.6
epoch: 2239, loss: 9.43, wins per 10 games: 1, avg piece difference: -12.4
epoch: 2249, loss: 4.49, wins per 10 games: 1, avg piece difference: -8.4
epoch: 2259, loss: 6.47, wins per 10 games: 2, avg piece difference: -5.8
epoch: 2269, loss: 10.52, wins per 10 games: 0, avg piece difference: -17.0
epoch: 2279, loss: 4.05, wins per 10 games: 4, avg piece difference: -5.2
epoch: 2289, loss: 11.69, wins per 10 games: 2, avg piece difference: -10.8
epoch: 2299, loss: 6.11, wins per 10 games: 1, avg piece difference: -8.8
epoch: 2309, loss: 7.11, wins per 10 games: 1, avg piece difference: -12.4
epoch: 2319, loss: 8.30, wins per 10 games: 2, avg piece difference: -10.4
epoch: 2329, loss: 5.36, wins per 10 games: 2, avg piece difference: -6.6
epoch: 2339, loss: 9.18, wins per 10 games: 2, avg piece difference: -9.8
epoch: 2349, loss: 3.45, wins per 10 games: 1, avg piece difference: -11.2
epoch: 2359, loss: 4.33, wins per 10 games: 3, avg piece difference: -2.4
epoch: 2369, loss: 2.90, wins per 10 games: 2, avg piece difference: -4.2
epoch: 2379, loss: 4.24, wins per 10 games: 1, avg piece difference: -13.8
epoch: 2389, loss: 4.93, wins per 10 games: 3, avg piece difference: -5.4
epoch: 2399, loss: 5.20, wins per 10 games: 2, avg piece difference: -7.4
epoch: 2409, loss: 5.69, wins per 10 games: 1, avg piece difference: -7.6
epoch: 2419, loss: 8.74, wins per 10 games: 3, avg piece difference: -7.6
epoch: 2429, loss: 4.12, wins per 10 games: 1, avg piece difference: -13.0
epoch: 2439, loss: 9.71, wins per 10 games: 3, avg piece difference: -11.2
epoch: 2449, loss: 3.92, wins per 10 games: 2, avg piece difference: -11.0
epoch: 2459, loss: 3.70, wins per 10 games: 1, avg piece difference: -14.6
epoch: 2469, loss: 10.16, wins per 10 games: 4, avg piece difference: -3.2
epoch: 2479, loss: 7.86, wins per 10 games: 1, avg piece difference: -14.6
epoch: 2489, loss: 4.69, wins per 10 games: 0, avg piece difference: -11.6
epoch: 2499, loss: 8.67, wins per 10 games: 3, avg piece difference: -4.4
epoch: 2509, loss: 9.31, wins per 10 games: 3, avg piece difference: -8.2
epoch: 2519, loss: 5.57, wins per 10 games: 0, avg piece difference: -12.2
epoch: 2529, loss: 4.86, wins per 10 games: 1, avg piece difference: -12.0
epoch: 2539, loss: 5.65, wins per 10 games: 1, avg piece difference: -9.4
epoch: 2549, loss: 5.69, wins per 10 games: 4, avg piece difference: -4.0
epoch: 2559, loss: 10.42, wins per 10 games: 2, avg piece difference: -5.0
epoch: 2569, loss: 3.53, wins per 10 games: 3, avg piece difference: -7.8
epoch: 2579, loss: 8.80, wins per 10 games: 2, avg piece difference: -6.4
epoch: 2589, loss: 13.79, wins per 10 games: 2, avg piece difference: -6.8
epoch: 2599, loss: 8.17, wins per 10 games: 1, avg piece difference: -11.6
epoch: 2609, loss: 3.14, wins per 10 games: 2, avg piece difference: -8.4
epoch: 2619, loss: 2.46, wins per 10 games: 2, avg piece difference: -7.2
epoch: 2629, loss: 4.11, wins per 10 games: 2, avg piece difference: -10.0
epoch: 2639, loss: 9.40, wins per 10 games: 2, avg piece difference: -5.8
epoch: 2649, loss: 5.74, wins per 10 games: 0, avg piece difference: -15.8
epoch: 2659, loss: 3.78, wins per 10 games: 3, avg piece difference: -7.6
epoch: 2669, loss: 4.15, wins per 10 games: 1, avg piece difference: -9.4
epoch: 2679, loss: 6.20, wins per 10 games: 3, avg piece difference: -4.0
epoch: 2689, loss: 6.18, wins per 10 games: 5, avg piece difference: -2.6
epoch: 2699, loss: 4.96, wins per 10 games: 2, avg piece difference: -6.6
epoch: 2709, loss: 3.80, wins per 10 games: 3, avg piece difference: -6.8
epoch: 2719, loss: 9.52, wins per 10 games: 4, avg piece difference: 0.8
epoch: 2729, loss: 4.44, wins per 10 games: 5, avg piece difference: -0.2
epoch: 2739, loss: 5.73, wins per 10 games: 2, avg piece difference: -9.0
epoch: 2749, loss: 7.37, wins per 10 games: 2, avg piece difference: -9.2
epoch: 2759, loss: 5.70, wins per 10 games: 3, avg piece difference: -6.8
epoch: 2769, loss: 8.90, wins per 10 games: 2, avg piece difference: -8.4
epoch: 2779, loss: 7.12, wins per 10 games: 1, avg piece difference: -9.0
epoch: 2789, loss: 5.56, wins per 10 games: 2, avg piece difference: -8.6
epoch: 2799, loss: 4.28, wins per 10 games: 1, avg piece difference: -7.6
epoch: 2809, loss: 7.48, wins per 10 games: 3, avg piece difference: -9.6
epoch: 2819, loss: 3.79, wins per 10 games: 3, avg piece difference: -2.2
epoch: 2829, loss: 10.10, wins per 10 games: 4, avg piece difference: -9.8
epoch: 2839, loss: 6.42, wins per 10 games: 2, avg piece difference: -8.0
epoch: 2849, loss: 4.42, wins per 10 games: 2, avg piece difference: -8.0
epoch: 2859, loss: 7.60, wins per 10 games: 1, avg piece difference: -5.4
epoch: 2869, loss: 8.54, wins per 10 games: 4, avg piece difference: 2.0
epoch: 2879, loss: 7.05, wins per 10 games: 3, avg piece difference: -9.4
epoch: 2889, loss: 6.67, wins per 10 games: 3, avg piece difference: -6.0
epoch: 2899, loss: 13.15, wins per 10 games: 2, avg piece difference: -7.4
epoch: 2909, loss: 6.96, wins per 10 games: 0, avg piece difference: -13.2
epoch: 2919, loss: 7.54, wins per 10 games: 3, avg piece difference: -2.2
epoch: 2929, loss: 4.04, wins per 10 games: 4, avg piece difference: -2.4
epoch: 2939, loss: 10.13, wins per 10 games: 3, avg piece difference: -5.4
epoch: 2949, loss: 6.44, wins per 10 games: 4, avg piece difference: -3.8
epoch: 2959, loss: 2.52, wins per 10 games: 1, avg piece difference: -11.0
epoch: 2969, loss: 8.30, wins per 10 games: 3, avg piece difference: -4.2
epoch: 2979, loss: 7.90, wins per 10 games: 1, avg piece difference: -10.0
epoch: 2989, loss: 15.43, wins per 10 games: 2, avg piece difference: -13.2
epoch: 2999, loss: 6.36, wins per 10 games: 2, avg piece difference: -8.2
epoch: 3009, loss: 3.29, wins per 10 games: 2, avg piece difference: -5.2
epoch: 3019, loss: 8.31, wins per 10 games: 1, avg piece difference: -10.8
epoch: 3029, loss: 10.08, wins per 10 games: 1, avg piece difference: -9.0
epoch: 3039, loss: 6.56, wins per 10 games: 1, avg piece difference: -7.8
epoch: 3049, loss: 7.54, wins per 10 games: 2, avg piece difference: -5.8
epoch: 3059, loss: 10.00, wins per 10 games: 2, avg piece difference: -9.2
epoch: 3069, loss: 6.97, wins per 10 games: 1, avg piece difference: -10.8
epoch: 3079, loss: 11.04, wins per 10 games: 0, avg piece difference: -12.0
epoch: 3089, loss: 4.78, wins per 10 games: 3, avg piece difference: -5.2
epoch: 3099, loss: 5.52, wins per 10 games: 0, avg piece difference: -9.6
epoch: 3109, loss: 4.61, wins per 10 games: 4, avg piece difference: -4.0
epoch: 3119, loss: 6.93, wins per 10 games: 1, avg piece difference: -10.2
epoch: 3129, loss: 2.61, wins per 10 games: 5, avg piece difference: -1.0
epoch: 3139, loss: 9.22, wins per 10 games: 4, avg piece difference: -1.2
epoch: 3149, loss: 3.98, wins per 10 games: 2, avg piece difference: -5.4
epoch: 3159, loss: 5.88, wins per 10 games: 2, avg piece difference: -6.2
epoch: 3169, loss: 15.80, wins per 10 games: 2, avg piece difference: -7.0
epoch: 3179, loss: 2.84, wins per 10 games: 2, avg piece difference: -5.8
epoch: 3189, loss: 8.19, wins per 10 games: 2, avg piece difference: -9.2
epoch: 3199, loss: 16.88, wins per 10 games: 2, avg piece difference: -8.0
epoch: 3209, loss: 9.02, wins per 10 games: 3, avg piece difference: -6.4
epoch: 3219, loss: 3.62, wins per 10 games: 1, avg piece difference: -12.8
epoch: 3229, loss: 8.25, wins per 10 games: 0, avg piece difference: -13.2
epoch: 3239, loss: 3.55, wins per 10 games: 4, avg piece difference: -0.6
epoch: 3249, loss: 7.34, wins per 10 games: 4, avg piece difference: -3.8
epoch: 3259, loss: 7.19, wins per 10 games: 3, avg piece difference: -4.2
epoch: 3269, loss: 5.62, wins per 10 games: 2, avg piece difference: -11.0
epoch: 3279, loss: 9.17, wins per 10 games: 4, avg piece difference: -6.2
epoch: 3289, loss: 8.66, wins per 10 games: 5, avg piece difference: -3.4
epoch: 3299, loss: 8.66, wins per 10 games: 4, avg piece difference: -2.2
epoch: 3309, loss: 15.70, wins per 10 games: 4, avg piece difference: -6.0
epoch: 3319, loss: 2.52, wins per 10 games: 1, avg piece difference: -6.0
epoch: 3329, loss: 7.09, wins per 10 games: 5, avg piece difference: 2.4
epoch: 3339, loss: 16.12, wins per 10 games: 4, avg piece difference: -0.6
epoch: 3349, loss: 14.67, wins per 10 games: 0, avg piece difference: -11.6
epoch: 3359, loss: 7.41, wins per 10 games: 2, avg piece difference: -8.6
epoch: 3369, loss: 17.82, wins per 10 games: 2, avg piece difference: -2.4
epoch: 3379, loss: 3.73, wins per 10 games: 1, avg piece difference: -12.6
epoch: 3389, loss: 8.20, wins per 10 games: 4, avg piece difference: -2.0
epoch: 3399, loss: 4.88, wins per 10 games: 5, avg piece difference: 1.8
epoch: 3409, loss: 4.42, wins per 10 games: 4, avg piece difference: -1.4
epoch: 3419, loss: 4.80, wins per 10 games: 1, avg piece difference: -8.0
epoch: 3429, loss: 12.89, wins per 10 games: 5, avg piece difference: -0.2
epoch: 3439, loss: 6.32, wins per 10 games: 4, avg piece difference: -1.2
epoch: 3449, loss: 4.55, wins per 10 games: 4, avg piece difference: 0.6
epoch: 3459, loss: 10.19, wins per 10 games: 2, avg piece difference: -12.8
epoch: 3469, loss: 9.11, wins per 10 games: 4, avg piece difference: 0.4
epoch: 3479, loss: 2.56, wins per 10 games: 3, avg piece difference: -5.8
epoch: 3489, loss: 5.27, wins per 10 games: 7, avg piece difference: 6.2
epoch: 3499, loss: 5.35, wins per 10 games: 4, avg piece difference: 5.2
epoch: 3509, loss: 10.76, wins per 10 games: 3, avg piece difference: -4.8
epoch: 3519, loss: 11.15, wins per 10 games: 2, avg piece difference: -3.2
epoch: 3529, loss: 8.44, wins per 10 games: 3, avg piece difference: -6.2
epoch: 3539, loss: 4.28, wins per 10 games: 4, avg piece difference: -3.6
epoch: 3549, loss: 5.45, wins per 10 games: 1, avg piece difference: -6.2
epoch: 3559, loss: 7.71, wins per 10 games: 5, avg piece difference: 1.6
epoch: 3569, loss: 4.03, wins per 10 games: 3, avg piece difference: -6.8
epoch: 3579, loss: 6.07, wins per 10 games: 3, avg piece difference: -1.0
epoch: 3589, loss: 5.94, wins per 10 games: 4, avg piece difference: -2.8
epoch: 3599, loss: 7.06, wins per 10 games: 3, avg piece difference: -2.0
epoch: 3609, loss: 4.83, wins per 10 games: 4, avg piece difference: 0.6
epoch: 3619, loss: 4.76, wins per 10 games: 1, avg piece difference: -9.6
epoch: 3629, loss: 16.63, wins per 10 games: 7, avg piece difference: 9.8
epoch: 3639, loss: 5.16, wins per 10 games: 2, avg piece difference: -9.2
epoch: 3649, loss: 5.10, wins per 10 games: 5, avg piece difference: -1.2
epoch: 3659, loss: 5.85, wins per 10 games: 6, avg piece difference: 3.0
epoch: 3669, loss: 5.17, wins per 10 games: 3, avg piece difference: -5.6
epoch: 3679, loss: 7.85, wins per 10 games: 5, avg piece difference: -5.0
epoch: 3689, loss: 6.30, wins per 10 games: 4, avg piece difference: -0.2
epoch: 3699, loss: 8.64, wins per 10 games: 2, avg piece difference: -6.2
epoch: 3709, loss: 5.86, wins per 10 games: 3, avg piece difference: -6.6
epoch: 3719, loss: 7.18, wins per 10 games: 2, avg piece difference: -6.2
epoch: 3729, loss: 6.48, wins per 10 games: 3, avg piece difference: -7.2
epoch: 3739, loss: 6.78, wins per 10 games: 4, avg piece difference: -1.2
epoch: 3749, loss: 8.51, wins per 10 games: 2, avg piece difference: -4.4
epoch: 3759, loss: 3.81, wins per 10 games: 2, avg piece difference: -7.0
epoch: 3769, loss: 5.31, wins per 10 games: 1, avg piece difference: -2.0
epoch: 3779, loss: 5.95, wins per 10 games: 2, avg piece difference: -6.0
