epoch: 199, loss: 12.11, wins per 10 games: 88, avg piece difference: -5.0
epoch: 889, loss: 5.95, wins per 10 games: 6, avg piece difference: 2.8
epoch: 899, loss: 3.51, wins per 10 games: 5, avg piece difference: -3.2
epoch: 909, loss: 7.91, wins per 10 games: 5, avg piece difference: 3.2
epoch: 919, loss: 9.81, wins per 10 games: 5, avg piece difference: 2.6
epoch: 929, loss: 4.86, wins per 10 games: 4, avg piece difference: -0.8
epoch: 939, loss: 5.18, wins per 10 games: 4, avg piece difference: 3.0
epoch: 949, loss: 5.10, wins per 10 games: 5, avg piece difference: 5.4
epoch: 959, loss: 2.65, wins per 10 games: 6, avg piece difference: 6.0
epoch: 969, loss: 3.54, wins per 10 games: 4, avg piece difference: 3.2
epoch: 979, loss: 5.59, wins per 10 games: 4, avg piece difference: 1.2
epoch: 989, loss: 5.96, wins per 10 games: 6, avg piece difference: 3.8
epoch: 999, loss: 3.49, wins per 10 games: 6, avg piece difference: 1.8
epoch: 1009, loss: 6.36, wins per 10 games: 8, avg piece difference: 11.4
epoch: 1019, loss: 6.91, wins per 10 games: 3, avg piece difference: 0.8
epoch: 1029, loss: 6.36, wins per 10 games: 4, avg piece difference: 5.6
epoch: 1039, loss: 5.71, wins per 10 games: 5, avg piece difference: -3.2
epoch: 1049, loss: 3.13, wins per 10 games: 4, avg piece difference: -1.6
epoch: 1059, loss: 3.87, wins per 10 games: 5, avg piece difference: 4.4
epoch: 1069, loss: 3.75, wins per 10 games: 6, avg piece difference: -0.6
epoch: 1079, loss: 6.47, wins per 10 games: 4, avg piece difference: 2.6
epoch: 1089, loss: 6.89, wins per 10 games: 8, avg piece difference: 7.6
epoch: 1099, loss: 7.22, wins per 10 games: 6, avg piece difference: 2.4
epoch: 1109, loss: 12.01, wins per 10 games: 7, avg piece difference: 12.2
epoch: 1119, loss: 5.40, wins per 10 games: 4, avg piece difference: -3.0
epoch: 1129, loss: 4.24, wins per 10 games: 5, avg piece difference: 3.8
epoch: 1139, loss: 5.54, wins per 10 games: 6, avg piece difference: 5.6
epoch: 1149, loss: 3.54, wins per 10 games: 6, avg piece difference: 1.6
epoch: 1159, loss: 4.57, wins per 10 games: 6, avg piece difference: 1.4
epoch: 1169, loss: 3.87, wins per 10 games: 4, avg piece difference: -5.2
epoch: 1179, loss: 9.78, wins per 10 games: 3, avg piece difference: -6.8
epoch: 1189, loss: 4.55, wins per 10 games: 6, avg piece difference: 5.8
epoch: 1199, loss: 2.64, wins per 10 games: 7, avg piece difference: 4.2
epoch: 1209, loss: 4.98, wins per 10 games: 4, avg piece difference: 2.2
epoch: 1219, loss: 4.31, wins per 10 games: 7, avg piece difference: 4.0
epoch: 1229, loss: 7.76, wins per 10 games: 5, avg piece difference: 2.4
epoch: 1239, loss: 3.45, wins per 10 games: 6, avg piece difference: 0.6
epoch: 1249, loss: 10.58, wins per 10 games: 9, avg piece difference: 7.4
epoch: 1259, loss: 5.33, wins per 10 games: 3, avg piece difference: -1.0
epoch: 1269, loss: 6.79, wins per 10 games: 4, avg piece difference: -2.8
epoch: 1279, loss: 3.21, wins per 10 games: 7, avg piece difference: 7.8
epoch: 1289, loss: 4.37, wins per 10 games: 4, avg piece difference: -0.4
epoch: 1299, loss: 4.37, wins per 10 games: 3, avg piece difference: -1.8
epoch: 1309, loss: 2.20, wins per 10 games: 5, avg piece difference: 4.6
epoch: 1319, loss: 5.28, wins per 10 games: 5, avg piece difference: 5.0
epoch: 1329, loss: 9.51, wins per 10 games: 7, avg piece difference: 6.2
epoch: 1339, loss: 14.08, wins per 10 games: 6, avg piece difference: 1.6
epoch: 1349, loss: 4.11, wins per 10 games: 5, avg piece difference: 1.6
epoch: 1359, loss: 2.73, wins per 10 games: 1, avg piece difference: -10.2
epoch: 1369, loss: 4.68, wins per 10 games: 7, avg piece difference: 4.0
epoch: 1379, loss: 2.84, wins per 10 games: 2, avg piece difference: -9.0
epoch: 1389, loss: 4.75, wins per 10 games: 3, avg piece difference: -3.2
epoch: 1399, loss: 8.85, wins per 10 games: 6, avg piece difference: 1.2
epoch: 1409, loss: 10.80, wins per 10 games: 3, avg piece difference: -3.4
epoch: 1419, loss: 2.73, wins per 10 games: 6, avg piece difference: -0.2
epoch: 1429, loss: 3.34, wins per 10 games: 4, avg piece difference: -3.2
epoch: 1439, loss: 4.57, wins per 10 games: 5, avg piece difference: 5.2
epoch: 1449, loss: 7.25, wins per 10 games: 5, avg piece difference: 5.0
epoch: 1459, loss: 4.90, wins per 10 games: 4, avg piece difference: -3.2
epoch: 1469, loss: 3.33, wins per 10 games: 4, avg piece difference: -1.0
epoch: 1479, loss: 5.78, wins per 10 games: 5, avg piece difference: 2.0
epoch: 1489, loss: 6.97, wins per 10 games: 4, avg piece difference: -0.8
epoch: 1499, loss: 6.64, wins per 10 games: 7, avg piece difference: 7.6
epoch: 1509, loss: 2.13, wins per 10 games: 4, avg piece difference: -3.4
epoch: 1519, loss: 6.70, wins per 10 games: 4, avg piece difference: -0.8
epoch: 1529, loss: 6.41, wins per 10 games: 4, avg piece difference: 5.0
epoch: 1539, loss: 8.01, wins per 10 games: 8, avg piece difference: 7.2
epoch: 1549, loss: 6.62, wins per 10 games: 5, avg piece difference: 4.4
epoch: 1559, loss: 5.33, wins per 10 games: 6, avg piece difference: 3.0
epoch: 1569, loss: 7.15, wins per 10 games: 6, avg piece difference: 6.6
epoch: 1579, loss: 8.56, wins per 10 games: 7, avg piece difference: 5.0
epoch: 1589, loss: 6.52, wins per 10 games: 5, avg piece difference: 4.2
epoch: 1599, loss: 3.40, wins per 10 games: 5, avg piece difference: 4.6
epoch: 1609, loss: 8.78, wins per 10 games: 6, avg piece difference: 0.2
epoch: 1619, loss: 4.33, wins per 10 games: 4, avg piece difference: 1.2
epoch: 1629, loss: 3.89, wins per 10 games: 5, avg piece difference: 3.6
epoch: 1639, loss: 6.72, wins per 10 games: 4, avg piece difference: -0.6
epoch: 1649, loss: 4.80, wins per 10 games: 6, avg piece difference: 4.2
epoch: 1659, loss: 10.69, wins per 10 games: 5, avg piece difference: 2.4
epoch: 1669, loss: 13.55, wins per 10 games: 3, avg piece difference: -0.8
epoch: 1679, loss: 4.85, wins per 10 games: 3, avg piece difference: -4.6
epoch: 1689, loss: 4.77, wins per 10 games: 7, avg piece difference: 6.4
epoch: 1699, loss: 5.63, wins per 10 games: 4, avg piece difference: -0.2
epoch: 1709, loss: 6.01, wins per 10 games: 4, avg piece difference: 1.4
epoch: 1719, loss: 3.58, wins per 10 games: 4, avg piece difference: -1.4
epoch: 1729, loss: 1.22, wins per 10 games: 3, avg piece difference: -3.6
epoch: 1739, loss: 10.54, wins per 10 games: 6, avg piece difference: 4.8
epoch: 1749, loss: 5.27, wins per 10 games: 8, avg piece difference: 7.4
epoch: 1759, loss: 6.91, wins per 10 games: 4, avg piece difference: -0.8
epoch: 1769, loss: 6.91, wins per 10 games: 4, avg piece difference: -3.8
epoch: 1779, loss: 6.64, wins per 10 games: 1, avg piece difference: -3.4
epoch: 1789, loss: 5.73, wins per 10 games: 3, avg piece difference: 0.0
epoch: 1799, loss: 4.00, wins per 10 games: 4, avg piece difference: 2.4
epoch: 1809, loss: 1.99, wins per 10 games: 5, avg piece difference: 4.4
epoch: 1819, loss: 4.27, wins per 10 games: 6, avg piece difference: 2.4
epoch: 1829, loss: 3.57, wins per 10 games: 3, avg piece difference: 0.0
epoch: 1839, loss: 7.18, wins per 10 games: 4, avg piece difference: -5.4
epoch: 1849, loss: 4.93, wins per 10 games: 5, avg piece difference: 0.8
epoch: 1859, loss: 8.47, wins per 10 games: 7, avg piece difference: 9.4
epoch: 1869, loss: 3.08, wins per 10 games: 3, avg piece difference: -4.4
epoch: 1879, loss: 5.13, wins per 10 games: 7, avg piece difference: 4.6
epoch: 1889, loss: 2.68, wins per 10 games: 4, avg piece difference: 1.2
epoch: 1899, loss: 5.96, wins per 10 games: 6, avg piece difference: 3.0
epoch: 1909, loss: 3.48, wins per 10 games: 6, avg piece difference: 2.6
epoch: 1919, loss: 6.05, wins per 10 games: 3, avg piece difference: -3.0
epoch: 1929, loss: 11.24, wins per 10 games: 7, avg piece difference: 5.0
epoch: 1939, loss: 10.54, wins per 10 games: 6, avg piece difference: 0.4
epoch: 1949, loss: 4.36, wins per 10 games: 5, avg piece difference: -0.6
epoch: 1959, loss: 5.54, wins per 10 games: 6, avg piece difference: 8.4
epoch: 1969, loss: 5.09, wins per 10 games: 5, avg piece difference: 0.4
epoch: 1979, loss: 2.71, wins per 10 games: 6, avg piece difference: 3.2
epoch: 1989, loss: 11.17, wins per 10 games: 4, avg piece difference: -0.2
epoch: 1999, loss: 6.90, wins per 10 games: 6, avg piece difference: 4.8
epoch: 2009, loss: 8.35, wins per 10 games: 6, avg piece difference: 4.6
epoch: 2019, loss: 15.67, wins per 10 games: 6, avg piece difference: 4.2
epoch: 2029, loss: 3.90, wins per 10 games: 5, avg piece difference: 4.2
epoch: 2039, loss: 9.87, wins per 10 games: 4, avg piece difference: 0.4
epoch: 2049, loss: 2.77, wins per 10 games: 1, avg piece difference: -9.6
epoch: 2059, loss: 4.03, wins per 10 games: 4, avg piece difference: -0.2
epoch: 2069, loss: 7.11, wins per 10 games: 6, avg piece difference: 2.8
epoch: 2079, loss: 10.92, wins per 10 games: 6, avg piece difference: 2.8
epoch: 2089, loss: 6.31, wins per 10 games: 5, avg piece difference: 3.4
epoch: 2099, loss: 8.19, wins per 10 games: 7, avg piece difference: 8.2
epoch: 2109, loss: 9.66, wins per 10 games: 1, avg piece difference: -8.6
epoch: 2119, loss: 5.34, wins per 10 games: 6, avg piece difference: 6.0
epoch: 2129, loss: 5.24, wins per 10 games: 7, avg piece difference: 10.6
epoch: 2139, loss: 3.33, wins per 10 games: 6, avg piece difference: 3.8
epoch: 2149, loss: 6.66, wins per 10 games: 6, avg piece difference: 3.0
epoch: 2159, loss: 7.43, wins per 10 games: 6, avg piece difference: 7.8
epoch: 2169, loss: 13.86, wins per 10 games: 5, avg piece difference: 0.0
epoch: 2179, loss: 8.98, wins per 10 games: 3, avg piece difference: -5.6
epoch: 2189, loss: 3.09, wins per 10 games: 6, avg piece difference: 2.6
epoch: 2199, loss: 6.30, wins per 10 games: 6, avg piece difference: 6.8
epoch: 2209, loss: 8.21, wins per 10 games: 5, avg piece difference: 6.4
epoch: 2219, loss: 6.34, wins per 10 games: 7, avg piece difference: 6.4
epoch: 2229, loss: 5.60, wins per 10 games: 7, avg piece difference: 4.8
epoch: 2239, loss: 5.89, wins per 10 games: 7, avg piece difference: 4.2
epoch: 2249, loss: 6.02, wins per 10 games: 2, avg piece difference: -7.4
epoch: 2259, loss: 4.67, wins per 10 games: 5, avg piece difference: 0.2
epoch: 2269, loss: 5.25, wins per 10 games: 8, avg piece difference: 8.4
epoch: 2279, loss: 4.13, wins per 10 games: 6, avg piece difference: 3.8
epoch: 2289, loss: 7.14, wins per 10 games: 6, avg piece difference: 7.8
epoch: 2299, loss: 7.48, wins per 10 games: 6, avg piece difference: 0.4
epoch: 2309, loss: 5.84, wins per 10 games: 5, avg piece difference: 1.0
epoch: 2319, loss: 2.42, wins per 10 games: 4, avg piece difference: 4.8
epoch: 2329, loss: 7.59, wins per 10 games: 6, avg piece difference: 7.2
epoch: 2339, loss: 4.54, wins per 10 games: 6, avg piece difference: 4.2
epoch: 2349, loss: 8.67, wins per 10 games: 4, avg piece difference: 2.0
epoch: 2359, loss: 8.01, wins per 10 games: 8, avg piece difference: 8.8
epoch: 2369, loss: 5.70, wins per 10 games: 9, avg piece difference: 16.2
epoch: 2379, loss: 4.96, wins per 10 games: 6, avg piece difference: 6.8
epoch: 2389, loss: 7.18, wins per 10 games: 6, avg piece difference: 6.6
epoch: 2399, loss: 6.19, wins per 10 games: 4, avg piece difference: -4.4
epoch: 2409, loss: 4.17, wins per 10 games: 7, avg piece difference: 5.8
epoch: 2419, loss: 5.22, wins per 10 games: 5, avg piece difference: -0.6
epoch: 2429, loss: 11.13, wins per 10 games: 5, avg piece difference: 0.8
epoch: 2439, loss: 5.93, wins per 10 games: 6, avg piece difference: 2.4
epoch: 2449, loss: 6.53, wins per 10 games: 5, avg piece difference: 1.8
epoch: 2459, loss: 2.74, wins per 10 games: 6, avg piece difference: 6.0
epoch: 2469, loss: 3.50, wins per 10 games: 5, avg piece difference: 3.2
epoch: 2479, loss: 5.20, wins per 10 games: 6, avg piece difference: 6.0
epoch: 2489, loss: 5.75, wins per 10 games: 9, avg piece difference: 8.0
epoch: 2499, loss: 2.48, wins per 10 games: 6, avg piece difference: 2.6
epoch: 2509, loss: 7.24, wins per 10 games: 7, avg piece difference: 7.8
epoch: 2519, loss: 5.00, wins per 10 games: 5, avg piece difference: 1.2
epoch: 2529, loss: 6.24, wins per 10 games: 3, avg piece difference: 0.6
epoch: 2539, loss: 2.98, wins per 10 games: 4, avg piece difference: -0.4
epoch: 2549, loss: 5.47, wins per 10 games: 3, avg piece difference: -3.6
epoch: 2559, loss: 6.00, wins per 10 games: 5, avg piece difference: -0.4
epoch: 2569, loss: 6.66, wins per 10 games: 6, avg piece difference: 5.8
epoch: 2579, loss: 7.02, wins per 10 games: 4, avg piece difference: 0.4
epoch: 2589, loss: 3.60, wins per 10 games: 7, avg piece difference: 5.6
epoch: 2599, loss: 7.85, wins per 10 games: 6, avg piece difference: 4.6
epoch: 2609, loss: 3.99, wins per 10 games: 4, avg piece difference: 3.2
epoch: 2619, loss: 3.63, wins per 10 games: 5, avg piece difference: 5.2
epoch: 2629, loss: 6.65, wins per 10 games: 6, avg piece difference: 10.0
epoch: 2639, loss: 3.81, wins per 10 games: 7, avg piece difference: -0.8
epoch: 2649, loss: 4.34, wins per 10 games: 5, avg piece difference: -2.0
epoch: 2659, loss: 1.83, wins per 10 games: 6, avg piece difference: 7.6
epoch: 2669, loss: 4.85, wins per 10 games: 6, avg piece difference: 3.8
epoch: 2679, loss: 4.19, wins per 10 games: 5, avg piece difference: 0.0
epoch: 2689, loss: 5.84, wins per 10 games: 3, avg piece difference: 2.2
epoch: 2699, loss: 4.36, wins per 10 games: 4, avg piece difference: -1.0
epoch: 2709, loss: 6.28, wins per 10 games: 8, avg piece difference: 7.8
epoch: 2719, loss: 7.33, wins per 10 games: 5, avg piece difference: 2.0
epoch: 2729, loss: 5.23, wins per 10 games: 5, avg piece difference: 3.2
epoch: 2739, loss: 5.67, wins per 10 games: 8, avg piece difference: 6.8
epoch: 2749, loss: 5.77, wins per 10 games: 6, avg piece difference: 1.4
epoch: 2759, loss: 3.01, wins per 10 games: 4, avg piece difference: -4.2
epoch: 2769, loss: 5.23, wins per 10 games: 6, avg piece difference: 3.4
epoch: 2779, loss: 3.74, wins per 10 games: 6, avg piece difference: 1.2
epoch: 2789, loss: 3.92, wins per 10 games: 5, avg piece difference: 1.6
epoch: 2799, loss: 2.50, wins per 10 games: 4, avg piece difference: 0.8
epoch: 2809, loss: 5.41, wins per 10 games: 4, avg piece difference: 0.2
epoch: 2819, loss: 3.14, wins per 10 games: 5, avg piece difference: 5.0
epoch: 2829, loss: 4.86, wins per 10 games: 6, avg piece difference: 5.2
epoch: 2839, loss: 5.76, wins per 10 games: 5, avg piece difference: 3.2
epoch: 2849, loss: 6.31, wins per 10 games: 7, avg piece difference: 7.6
epoch: 2859, loss: 6.90, wins per 10 games: 4, avg piece difference: -2.8
epoch: 2869, loss: 8.09, wins per 10 games: 5, avg piece difference: 0.6
epoch: 2879, loss: 3.32, wins per 10 games: 3, avg piece difference: -1.4
epoch: 2889, loss: 5.40, wins per 10 games: 4, avg piece difference: 2.6
epoch: 2899, loss: 4.66, wins per 10 games: 5, avg piece difference: 3.2
epoch: 2909, loss: 6.31, wins per 10 games: 5, avg piece difference: -2.4
epoch: 2919, loss: 2.12, wins per 10 games: 4, avg piece difference: -2.8
epoch: 2929, loss: 11.33, wins per 10 games: 3, avg piece difference: -3.0
epoch: 2939, loss: 3.84, wins per 10 games: 7, avg piece difference: 7.4
epoch: 2949, loss: 5.98, wins per 10 games: 4, avg piece difference: -3.0
epoch: 2959, loss: 5.42, wins per 10 games: 6, avg piece difference: 8.4
epoch: 2969, loss: 5.12, wins per 10 games: 3, avg piece difference: -3.6
epoch: 2979, loss: 6.07, wins per 10 games: 6, avg piece difference: 4.4
epoch: 2989, loss: 4.88, wins per 10 games: 6, avg piece difference: 1.0
epoch: 2999, loss: 4.06, wins per 10 games: 5, avg piece difference: 3.4
epoch: 3009, loss: 2.87, wins per 10 games: 2, avg piece difference: -4.0
epoch: 3019, loss: 11.87, wins per 10 games: 4, avg piece difference: -0.6
epoch: 3029, loss: 5.48, wins per 10 games: 6, avg piece difference: 7.2
epoch: 3039, loss: 3.04, wins per 10 games: 7, avg piece difference: 4.2
epoch: 3049, loss: 10.05, wins per 10 games: 3, avg piece difference: -6.6
epoch: 3059, loss: 13.67, wins per 10 games: 5, avg piece difference: 0.4
epoch: 3069, loss: 6.25, wins per 10 games: 5, avg piece difference: 0.8
epoch: 3079, loss: 6.99, wins per 10 games: 5, avg piece difference: 1.6
epoch: 3089, loss: 2.57, wins per 10 games: 6, avg piece difference: 3.4
epoch: 3099, loss: 6.52, wins per 10 games: 8, avg piece difference: 8.6
epoch: 3109, loss: 6.91, wins per 10 games: 5, avg piece difference: 4.2
epoch: 3119, loss: 3.37, wins per 10 games: 3, avg piece difference: -4.4
epoch: 3129, loss: 4.28, wins per 10 games: 5, avg piece difference: -2.4
epoch: 3139, loss: 4.26, wins per 10 games: 8, avg piece difference: 6.2
epoch: 3149, loss: 5.44, wins per 10 games: 5, avg piece difference: 2.4
epoch: 3159, loss: 3.80, wins per 10 games: 5, avg piece difference: 6.4
epoch: 3169, loss: 5.65, wins per 10 games: 4, avg piece difference: -3.4
epoch: 3179, loss: 2.28, wins per 10 games: 5, avg piece difference: -0.6
epoch: 3189, loss: 2.74, wins per 10 games: 8, avg piece difference: 6.8
epoch: 3199, loss: 6.95, wins per 10 games: 3, avg piece difference: -3.8
epoch: 3209, loss: 9.28, wins per 10 games: 7, avg piece difference: 7.8
epoch: 3219, loss: 5.22, wins per 10 games: 2, avg piece difference: -3.8
epoch: 3229, loss: 4.65, wins per 10 games: 5, avg piece difference: -0.6
epoch: 3239, loss: 4.54, wins per 10 games: 5, avg piece difference: -5.0
epoch: 3249, loss: 3.42, wins per 10 games: 6, avg piece difference: 0.0
epoch: 3259, loss: 10.41, wins per 10 games: 5, avg piece difference: 3.6
epoch: 3269, loss: 2.92, wins per 10 games: 3, avg piece difference: -6.2
epoch: 3279, loss: 6.07, wins per 10 games: 7, avg piece difference: 7.0
epoch: 3289, loss: 1.85, wins per 10 games: 3, avg piece difference: -4.0
epoch: 3299, loss: 11.37, wins per 10 games: 5, avg piece difference: 2.8
epoch: 3309, loss: 7.01, wins per 10 games: 3, avg piece difference: 0.0
epoch: 3319, loss: 5.87, wins per 10 games: 3, avg piece difference: -3.2
epoch: 3329, loss: 2.80, wins per 10 games: 5, avg piece difference: 4.0
epoch: 3339, loss: 2.90, wins per 10 games: 5, avg piece difference: 0.0
epoch: 3349, loss: 3.82, wins per 10 games: 4, avg piece difference: -3.0
epoch: 3359, loss: 5.60, wins per 10 games: 7, avg piece difference: 7.4
epoch: 3369, loss: 5.41, wins per 10 games: 6, avg piece difference: 1.8
epoch: 3379, loss: 4.10, wins per 10 games: 2, avg piece difference: -8.0
epoch: 3389, loss: 3.88, wins per 10 games: 3, avg piece difference: -3.0
epoch: 3399, loss: 5.66, wins per 10 games: 6, avg piece difference: 6.0
epoch: 3409, loss: 6.90, wins per 10 games: 5, avg piece difference: 5.2
epoch: 3419, loss: 6.10, wins per 10 games: 2, avg piece difference: -5.2
epoch: 3429, loss: 4.47, wins per 10 games: 7, avg piece difference: 4.2
epoch: 3439, loss: 2.31, wins per 10 games: 4, avg piece difference: -4.4
epoch: 3449, loss: 9.16, wins per 10 games: 6, avg piece difference: 5.2
epoch: 3459, loss: 5.33, wins per 10 games: 5, avg piece difference: 0.2
epoch: 3469, loss: 11.21, wins per 10 games: 5, avg piece difference: -1.2
epoch: 3479, loss: 2.26, wins per 10 games: 4, avg piece difference: -0.4
epoch: 3489, loss: 4.00, wins per 10 games: 5, avg piece difference: 1.6
epoch: 3499, loss: 6.37, wins per 10 games: 7, avg piece difference: 9.2
epoch: 3509, loss: 3.64, wins per 10 games: 3, avg piece difference: 0.8
epoch: 3519, loss: 9.84, wins per 10 games: 3, avg piece difference: -1.0
epoch: 3529, loss: 4.91, wins per 10 games: 5, avg piece difference: 3.4
epoch: 3539, loss: 3.70, wins per 10 games: 8, avg piece difference: 7.8
epoch: 3549, loss: 5.42, wins per 10 games: 6, avg piece difference: 3.8
epoch: 3559, loss: 5.55, wins per 10 games: 4, avg piece difference: 1.8
epoch: 3569, loss: 7.43, wins per 10 games: 5, avg piece difference: 6.0
epoch: 3579, loss: 3.73, wins per 10 games: 7, avg piece difference: 10.2
epoch: 3589, loss: 4.17, wins per 10 games: 3, avg piece difference: -2.4
epoch: 3599, loss: 3.38, wins per 10 games: 6, avg piece difference: 4.4
epoch: 3609, loss: 3.10, wins per 10 games: 4, avg piece difference: -0.8
epoch: 3619, loss: 6.63, wins per 10 games: 4, avg piece difference: -0.4
epoch: 3629, loss: 5.48, wins per 10 games: 5, avg piece difference: 2.8
epoch: 3639, loss: 6.03, wins per 10 games: 7, avg piece difference: 7.8
epoch: 3649, loss: 6.11, wins per 10 games: 4, avg piece difference: -0.4
epoch: 3659, loss: 5.41, wins per 10 games: 4, avg piece difference: 2.0
epoch: 3669, loss: 2.81, wins per 10 games: 6, avg piece difference: 4.2
epoch: 3679, loss: 7.21, wins per 10 games: 7, avg piece difference: 7.2
epoch: 3689, loss: 5.52, wins per 10 games: 6, avg piece difference: 4.0
epoch: 3699, loss: 6.89, wins per 10 games: 7, avg piece difference: 6.2
epoch: 3709, loss: 4.34, wins per 10 games: 4, avg piece difference: 1.4
epoch: 3719, loss: 3.89, wins per 10 games: 4, avg piece difference: -4.2
epoch: 3729, loss: 5.96, wins per 10 games: 2, avg piece difference: -6.0
epoch: 3739, loss: 5.37, wins per 10 games: 5, avg piece difference: 2.2
epoch: 3749, loss: 6.93, wins per 10 games: 6, avg piece difference: 0.6
epoch: 3759, loss: 2.44, wins per 10 games: 4, avg piece difference: -1.0
epoch: 3769, loss: 6.33, wins per 10 games: 2, avg piece difference: -5.2
epoch: 3779, loss: 5.80, wins per 10 games: 6, avg piece difference: 0.8
epoch: 3789, loss: 5.08, wins per 10 games: 2, avg piece difference: -1.2
